"","A375","A549","HA1E","HCC515","HEK293","HELA","HT29","HUVEC","JURKAT","MCF10A","MCF7","MDAMB231","PC3","THP1","VCAP","XC.L10","XC.R10","YAPC"
"KIAA0355",-1.01421553125748,0.219537644223733,2.14959613061868,0.861216723918915,-0.324542090296745,4.65652505556742,0.673756558161516,-0.325904150183002,-1.33130000531673,-0.178309994935989,0.755331006710944,0.676368068565022,3.43264459712165,1.74314999580383,1.76520001888275,0.664516131083171,2.81990625460943,1.53659418721994
"KIAA0753",2.82704256818845,1.67543349144134,5.05850766828427,0.721875965595245,1.25395256564529,6.28623337546984,3.98631782715137,2.58427498489618,1.38275003433228,3.45158998966217,1.89201678270879,1.58895244618708,4.05546907867704,9.7138500213623,0.176599994301796,1.16692036390305,1.20798496405284,5.0866674317254
"KIAA0907",-7.2259501860692,-1.77218781716444,-2.83565380481573,1.53904604911804,-2.85213795033368,-1.6764250099659,-2.9828821672843,1.53012919425964,-6.64279985427856,-0.433270001411438,-1.96333754192228,-3.10725039243698,-3.07414266254221,1.40359997749329,-0.310499995946884,-5.49040873845418,-7.35319232940674,0.707943874100844
"KIAA1033",-8.18028301459092,-2.74582601677288,-7.65535774597755,-0.847197771072388,-4.04936042698947,-6.029616634051,-5.31928170185823,-6.08589572211107,-4.83340001106262,-4.89419999718666,-3.71784129058537,-5.85156961733645,-6.22537019423076,5.27324986457825,-0.734000027179718,-7.26225566864014,-7.14906533559163,-5.02239343358411
"KIF14",-8.03337924297039,-3.2729936729778,-4.87013467458578,-0.940909147262573,-2.90655279024081,-4.56062507629395,-2.73361549469141,-4.76227502028147,-9.03625011444092,-5.73183996677399,-3.9946325291758,-4.75554560531269,-6.61330530047417,-3.89785005897284,0.123000003397465,-3.72344390551249,-3.23947691917419,-2.61721596452925
"KIF20A",-5.42974202449505,-1.0920859453353,-5.78874611854553,-1.20214402675629,-2.26917049424215,-6.45537494619687,-3.25846485908215,-0.882774984464049,1.77690005302429,-3.03989006280899,-2.98963308852652,-3.28643181649121,-4.72081042187555,-0.595200002193451,-3.61910009384155,-8.24927202860514,-9.35080019632975,-4.6911735534668
"KIF2C",-2.7494375866193,0.0939063395966184,-3.7849768950389,0.695549428462982,0.989835056391629,-6.56903331478437,-0.23983921454503,-3.02934580668807,-3.60584992170334,-1.96028999090195,-0.40414415753406,-2.33130952715874,-1.80621281266212,2.30190002918243,-1.34350001811981,-3.51701418558756,-1.45811535914739,-2.05206070012516
"KIF5C",-2.22878276384794,0.424565015868707,-1.34670382967362,-0.700270652770996,-0.956295517357913,-1.127424997588,-0.610022554030785,1.38571249321103,-3.42330002784729,-1.62336000204086,-0.642848968505859,-0.226165843280879,-0.71821902692318,-1.39680002629757,-2.08340001106262,-0.761058171590169,0.711914305885633,1.68541294501887
"KIT",6.3500686952701,3.64641116220843,6.06804226911985,0.330288976430893,-4.32183132388375,6.51983338594437,5.66043835419875,-4.05398338039716,5.95364999771118,4.40839002132416,4.28938318594642,5.52499800378626,6.2512356106724,-3.13929989933968,1.53729999065399,6.43378814061483,3.08961669603984,4.986380663183
"LAGE3",1.77489403577951,0.932605395432223,2.38658847717138,-0.147708296775818,-0.0617678416046228,-3.18057501316071,0.99224598132647,2.83379582377772,-6.88109993934631,1.29482996165752,1.35206016250279,1.08972802351822,1.53495849243232,-4.73579984903336,0.600099980831146,-0.417378544807434,1.01997872193654,0.380086428589291
"LAP3",2.71699485870508,0.628144711256027,2.23327308434706,0.420951575040817,0.370920576832511,-1.60614160696665,2.19625667941112,1.2427457968394,2.68984997272491,-1.68664003610611,2.82067425872969,-0.250055733052167,4.05707545791354,0.319799959659576,0.247299998998642,2.32941281795502,-0.646691938241323,-0.777258925967746
"LBR",-5.73465178563045,-4.32308461313898,-8.17871148769672,-2.86530303955078,-1.60920796746557,-6.90460840861003,-7.94247011037973,-6.92412084341049,-7.54215002059937,-9.0579400062561,-2.4237511585588,-5.44195231524381,-4.3700116787638,-3.82274992018938,-7.32719993591309,-7.4661447207133,-8.97426509857178,-5.12022443612417
"LGALS8",1.80422425728578,1.0827530906959,6.0694307914147,0.185254126787186,1.09508048675277,6.46369997660319,2.89829828532842,4.04763336107135,8.78045010566711,5.7397599697113,1.29043213440024,4.13613365726037,4.21711226872035,2.24979996681213,0.917699992656708,0.52277580400308,1.97597044706345,3.23185961114036
"LGMN",8.29099321365356,1.88275469111448,4.15671147749974,5.77447938919067,5.33661276643926,1.48998329788446,4.89333373766679,2.02572498532633,1.54399996995926,3.70592994689941,4.36791889045549,3.90339211984114,5.40481894356864,5.4835000038147,5.6117000579834,5.57903591791789,4.74048980077108,6.05877616670397
"LOXL1",4.98554388376383,4.29892434044318,-0.770042308821128,-0.928468823432922,2.67543743415312,4.08571668465932,0.536156200445615,3.10810002560417,-1.87475004792213,1.20657995939255,3.17525421536487,3.02821006558158,-2.53636329088892,10,-0.977500021457672,4.80560270945231,5.4647118250529,3.02970867686801
"LPAR2",3.05356735449571,3.86265471543778,2.54672306317549,1.10777497291565,1.92913365025412,2.57723337908586,1.78956487087103,4.86234998703003,4.2454000711441,3.10778993368149,-0.86518224587907,1.65345187891613,-0.23820284690841,4.75690019130707,1.46749997138977,6.61003081003825,6.64234987894694,1.93001314087047
"LPGAT1",-5.17205904080318,-4.27754979106513,-4.49421923894149,-3.81389331817627,-2.33156041665511,-7.47717483838399,-1.4753836783079,-4.04896662632624,-8.17000031471252,-6.67428003549576,-0.369195986701094,-2.62210127440366,-4.01258639046656,0.365699976682663,-0.816600024700165,-1.47618756691615,-0.0688243806362152,-3.75829781426324
"LRPAP1",6.69501809890454,3.01904906603423,4.8561577132115,3.79241132736206,2.57255044037645,-1.41126676400503,1.8951359219276,3.96274585525195,2.8486499786377,1.75845004320145,2.23053184540375,3.90250293775038,3.895186151777,-2.26839995384216,-0.0784000009298325,4.36337494850159,5.32918945948283,1.38623848226335
"LSM5",-0.762077219211138,-0.674963069910353,-2.11583844085152,0.507582724094391,-0.549464317885312,-5.46502500772476,-1.19991523944415,-3.14046666460733,-8.6635000705719,-3.75777997970581,-0.445032012527403,-0.378801470453089,0.736426421574184,-4.18409986048937,-2.41560006141663,-0.269467393557231,0.408236200610797,-4.03766847981347
"LSM6",-2.65930231947165,-1.17846191911535,-3.35295774386479,-2.3691349029541,-3.81047336621718,-0.479183331131935,-1.13754402788786,-1.64273749788602,-7.6744499206543,-1.40262999981642,-1.32646367213,-1.87587750499899,-2.40939231216908,-4.26949989795685,-2.68300008773804,-2.93520601590474,-5.63881127039592,-2.30269420809216
"LSR",8.15907190396235,5.18780383196744,7.08741147701557,3.9067554473877,1.44186013936996,7.81714171171188,2.00643517420842,4.47843332091967,6.90530002117157,4.08090996742249,2.53184439760187,6.32879820736972,4.12259246196066,5.98925000429153,2.58430004119873,6.69039042790731,8.71612485249837,3.08414159880744
"LYN",8.46218560750668,3.46270029517737,5.33971925423695,2.31625819206238,3.13664598356594,5.11956667900085,7.13898185583261,1.83414997036258,3.04275000095367,1.08852000981569,5.63322161980297,3.06792597066272,4.07070098178727,3.03574991226196,3.15009999275208,8.22297207514445,6.83160177866618,4.92728511492411
"LYPLA1",-4.33205584350687,-2.3082004937936,-1.23130385233806,-1.3277153968811,0.281070053577423,-6.12966660658519,-3.06688282122979,-3.51142914096514,-6.3272500038147,-4.66224000453949,-1.29413474156805,-1.60649868575009,-2.574055695108,-6.12249994277954,0.817399978637695,0.683727969725927,1.1967710852623,-5.04360743363698
"MACF1",-5.98995658526054,-1.59124142202464,-7.33088080699627,0.21681022644043,-3.41090972586112,-5.59105837345123,-3.37573285286243,-7.27022921045621,-5.5534999370575,-1.25534996986389,-0.996626166545826,-6.18855113332922,-4.90354863234929,-1.34995004534721,1.01800000667572,-4.97695891062419,-5.24325148264567,-6.96882191962666
"MAN2B1",5.28898257475633,3.23195627196269,5.70743841391343,1.40842688083649,5.30699702013623,1.31010832885901,2.41085143731191,3.1247833520174,8.31305003166199,3.26501005887985,2.50112516983696,5.23750813982703,4.95135644504002,-0.192649960517883,0.212699994444847,7.54113324483236,8.57530689239502,3.36251187324524
"MAP2K5",-0.605174871591421,0.013997403058139,2.46053844690323,-1.58526563644409,0.293461770496585,2.4349666784207,2.06207896425174,1.46369166920582,-1.21280002593994,1.19751999378204,2.65604583919048,2.03649773922834,2.71205147887979,0.0056999921798706,-3.83290004730225,4.83152453104655,4.45536041259766,1.23782264192899
"MAP3K4",-8.82734140982995,-4.16803911006586,-6.99381540371821,-2.1236093044281,-6.56219760938124,-5.425541639328,-7.51835085795476,-4.53793748219808,-4.89979994297028,-6.9594000339508,-4.21198392400275,-4.83549886400049,-8.38063859939575,-5.43575000762939,-1.39950001239777,-6.35937404632568,-5.72650973002116,-6.27774788273705
"MAP4K4",-4.70331516632667,-1.49699752981013,-6.4116384432866,0.344756007194519,-0.427858740091324,-2.46192497014999,-2.97392434340257,-5.62259581685066,-10,-1.94392001628876,0.844153397109198,-4.64453991976651,-5.97480089323861,-1.57370001077652,1.60510003566742,-4.1748796304067,-1.92986011505127,-4.49928757879469
"MAPK1IP1L",-8.04107997967647,-2.59279727935791,-6.69781931547018,-2.45163321495056,-5.0812908383933,-7.71052503585815,-5.26802462797898,-4.73181662956874,-8.00195002555847,-5.90922999382019,-5.15866833147795,-7.45998239517212,-8.15220928192139,-6.52425003051758,1.94620001316071,-2.81187669436137,-3.14186255137126,-5.73974948459201
"MAPK9",5.21702419794523,2.08437575128945,4.60828072291154,1.41854500770569,1.05423277210106,5.39296678702037,4.95403995880714,3.0070499976476,2.91244995594025,-0.790690004825592,1.63988544889118,1.90529428286986,5.64991750887462,4.72169995307922,2.5006000995636,3.43154358863831,3.27762977282206,1.84229424264696
"MAPKAPK2",-2.80303938572223,-1.69826614213261,-4.38510387677413,0.302540808916092,-1.95988242599097,-3.19310840964317,-1.14910977849594,-3.30853330716491,5.10549998283386,-0.482309997081757,-0.749359000636184,-1.66457620669495,-2.51842714420387,-1.67555001378059,0.696399986743927,-4.98033459981283,-5.48828283945719,1.40613739916848
"MAPKAPK3",-0.922891073502027,0.0152174634012309,1.54526535822795,-1.47837662696838,1.44690561430021,0.577849999070168,-0.564982645786726,0.394133290896813,-2.79244995117188,-1.31167993545532,1.44232851396436,0.436487224968997,-0.128194860049656,-0.979400038719177,-0.560500025749207,0.145219365755717,1.78294960657756,0.21193340089586
"MAPKAPK5",-3.94062302662776,-0.882175994190303,-0.077257689088583,-4.51312303543091,-0.36791983390735,2.46088333924611,-3.7970993404205,-0.0116333452363808,-1.66709995269775,-0.120159947872162,-1.33843836447467,-0.584432531486858,-4.11766413279942,-1.34010003507137,1.12619996070862,-2.44361573457718,-0.144915560881297,0.131325897243288
"MAT2A",-8.0212540443127,-5.30702378533103,-6.34577307334313,-0.694835245609283,-2.67083312571049,-4.58161660035451,-6.1093207689432,-3.61698752020796,-7.6059000492096,-3.28457996845245,-4.5928119952264,-5.13773891058835,-5.6793991114412,-7.61424970626831,-1.50629997253418,-8.75143114725749,-9.04819329579671,-2.49150120880869
"MBNL1",-5.23730025383142,-5.19119989668781,-4.43737310629625,-0.866754055023193,-2.03120123798197,-3.18700841069221,-6.25091776481042,-5.22340835134188,-2.95434999465942,-3.59762997627258,-1.83340236933335,-3.62164873663675,-4.80767987455641,-7.71245002746582,-0.908399999141693,-3.85974287986755,-3.07166663805644,-4.9891431066725
"MBNL2",-7.46763611756838,-0.904219518330964,-6.6927192234076,-2.04846954345703,-0.26197434741665,-1.56795835494995,-5.47892381594731,-2.83386254062255,-9.22720003128052,-0.635170036554337,-0.136343771996705,-3.19289029728283,-1.03776995199067,4.81375014781952,1.98370003700256,-4.4148154258728,-1.77244369188945,-3.75594020552105
"MBTPS1",3.46281900543433,1.82743740284985,4.93288847116324,-0.275693476200104,0.68375085700642,7.35855843623479,4.10455901576923,4.04689587155978,1.23595011234283,3.1552300453186,0.782848058187443,5.43042674931613,4.8947575794799,2.7637500166893,2.65300011634827,5.66427063941956,6.15236330032349,4.22373949156867
"MCM3",-6.02525645035964,-2.75241916423494,-8.61269235381713,-3.08980870246887,-6.06194385615262,-8.9553583463033,-8.58076451374934,-3.19024993975957,-5.6967499256134,-4.39570994377136,-2.16141855263192,-6.96287495439703,-7.12463501521519,-6.58539998531342,0.348199993371964,-9.05124473571777,-10.0000003178914,-7.58779680728912
"MCOLN1",7.00558408235128,3.94821415367452,6.16751918425927,4.45504140853882,4.06347193501212,2.9747166633606,4.6373524757532,5.08560413618882,3.46315002441406,7.43550996780395,2.33560865340026,7.42681516300548,6.02465147205761,7.70044994354248,1.24310004711151,7.06590843200684,4.38945857683818,4.42802815967136
"MELK",-0.387602754510366,-4.59566292640838,-2.7989153690063,0.564567744731903,-4.48070923848586,-3.50359163681666,-2.73731617744152,-2.44363752535234,-7.325199842453,-3.86523997783661,-0.390265682469244,-5.91548039154573,-4.99491295857089,-5.21734994649887,-1.56959998607635,-4.983833471934,-7.69110727310181,-2.51810605658425
"MEST",3.01046351286081,1.84690272537145,5.19312306550833,1.49022746086121,1.5991847271269,1.22013331453005,3.67608637993152,1.56561253468196,3.35334992408752,-0.0515399992465973,2.41098861590676,1.86893995783546,3.59825106178011,4.90555000305176,1.37870001792908,4.85969893137614,3.32786170641581,2.25728702545166
"MICALL1",-4.36392243091877,-0.818485574288802,-5.38968849182129,-2.2508442401886,-2.33080196651545,-3.91019164522489,-3.71520024996537,-5.41064993540446,-5.79954981803894,-1.08902006149292,-2.40190856612247,-1.46758140217174,-3.01455536697592,-5.73220014572144,-3.13730001449585,-3.41145491600037,-4.85698445638021,-4.28532528877258
"MKNK1",3.53552185572111,1.58094612695277,4.06823073098293,1.24465012550354,2.3696616508744,3.83808326721191,4.85222213084881,1.72277082006137,8.29854989051819,1.14262004494667,2.55646458916042,1.94549766115167,1.80832676163742,2.27395004034042,1.57290005683899,4.15389919281006,3.19785674413045,4.12400338053703
"MMP1",4.73842727220975,1.49459326267242,4.912203843777,0.601762175559998,0.959056050939993,5.11250827709834,3.72480401167503,-3.48742914225052,2.18729996681213,1.36086996793747,3.13929883293484,1.56886140595783,0.404267035956894,3.88384997844696,2.6645998954773,-1.12092423439026,4.18803310394287,2.71517060200373
"MMP2",4.19419741630554,2.61502924832431,3.46422691070116,2.63404703140259,3.20717175440355,6.49476663271586,5.12505782567538,1.21783748269081,6.19370007514954,4.69071998000145,3.44119183913521,5.52819033102556,6.09143750156675,6.42219984531403,0.488200008869171,8.76028696695963,9.58433723449707,3.64635498656167
"MNAT1",-3.73541675164149,-0.891278843988072,-3.04778080720168,-2.07748103141785,-1.57848926024003,-5.23306663831075,-3.74215385547051,-3.02234584093094,-8.63940000534058,-2.70261000394821,-1.78305415550004,-1.72800289229913,-3.41498107250248,-1.67039996385574,1.2441999912262,-2.83157781759898,-1.37713174025218,-2.31925249348084
"MPZL1",-4.93785618818723,-4.03870168133554,-7.77764995281513,-2.84740114212036,-5.27544625780799,-7.22504997253418,-6.27134840305035,-7.90363323688507,-10,-7.8230599462986,-2.65062626548435,-5.23639598759738,-5.9538539648056,1.33704996109009,-0.854499995708466,-4.03612534205119,-3.98125584920247,-3.61633869343334
"MRPL12",-5.36298827024607,-3.47375061024319,-4.9539691737065,-4.40029525756836,-5.04076585580002,-8.04224181175232,-6.01025534593142,-4.35522083441416,-1.93384996056557,-3.83023002743721,-2.96985269111136,-3.56156329675154,-2.5986340045929,-9.17455005645752,-7.20699977874756,-8.14165592193604,-7.97946230570475,-5.14774748020702
"MRPL19",-1.05885649415163,0.392529789019715,-0.250507727265358,-4.80894708633423,-1.19901079887694,-4.75288327534993,-0.439536782411429,-1.51944163317482,-4.76294994354248,-2.87113993763924,1.06862361243238,-0.742810749194839,0.391316818339484,-1.90610003471375,1.82850003242493,0.478355340659618,-2.20429396629333,-3.84136665529675
"MRPS2",-6.48031741839189,-5.08812746541067,-6.93230765599471,-2.91879200935364,-4.12877040559595,-7.80808333555857,-6.41998669734368,-3.05872918168704,-2.9448499083519,-5.43478006720543,-4.9920942887016,-6.82242822647095,-6.43806540966034,-2.18079996109009,-2.29929995536804,-10,-9.95505046844482,-3.31689203447766
"MSH6",-8.55292098338787,-6.09226934611797,-7.06485000023475,-0.985223889350891,-7.56515994938937,-3.4156082868576,-4.29242796164293,-2.83868750060598,-0.822999980300665,-6.20658001899719,-4.97706624865532,-6.52099048007618,-4.65933321629252,-2.66249990463257,1.99559998512268,-5.50110546747843,-6.29964876174927,-3.67294328742557
"MSRA",4.17207868970357,2.89562721144069,2.79435381522545,0.931416571140289,2.36504442989826,4.68954997261365,2.81199418122952,1.56391249100367,5.42484998703003,5.3893500328064,3.06465152813041,2.6357461864298,3.38622247427702,-6.4527997970581,1.292799949646,8.15546735127767,6.41956679026286,-1.60461388693915
"MTA1",0.330396461945314,-0.284816536036405,0.262607705134612,-3.16345930099487,-0.486769810318947,1.13019998868306,-1.32325433653135,-1.32037914916873,-4.14260005950928,-1.60420000553131,-0.773325400103046,0.964104747230356,0.54665500989982,-1.34834998846054,-5.28020000457764,1.52073876063029,0.646280527114868,0.732286744647556
"MTF2",-5.74094707690753,-1.5402404056354,-2.87131923437119,0.553387522697449,-3.35300196571784,-4.2278417746226,-5.65269963557904,-2.56816664338112,-9.94875001907349,-0.212170004844666,-2.61390706702419,-2.32467551123012,-2.38510405591556,-3.62395000457764,0.959500014781952,-4.21010319391886,-2.10283692677816,-1.65770603716373
"MTFR1",4.49767448351933,1.31480208784342,4.85313455875103,-1.23153126239777,1.82933425225995,6.26777505377928,3.22697205956166,3.05900832017263,3.80055010318756,4.1048899769783,1.54966933053473,2.77590002796867,0.891122832894325,4.58469998836517,2.07829999923706,7.14738464355469,5.50434525807699,3.87159926361508
"MTHFD2",-3.69956538310418,-4.02917963401838,-7.64407690213277,-2.08383846282959,-0.26100827889009,-8.06015002727509,-5.83204804933988,-2.12798330684503,-9.02939987182617,-5.64198007583618,-2.12768206000328,-1.71092976494269,-1.89524230148111,-4.83110000193119,-2.01440000534058,-5.24661779403687,-7.32533931732178,-5.03912138607767
"MVP",1.2313433266603,-0.27380944178863,1.00523077983123,0.580226004123688,3.33967246792533,0.578058322270711,-0.315077178753339,-3.27887915819883,10,2.03908000588417,3.0536757150422,-0.437901217829097,2.92595328390598,4.54199993610382,7.43930006027222,-1.2017541329066,0.792683184146881,0.605731907818053
"MYBL2",1.32735893130302,0.0409986176951365,0.672950076369139,-0.736512064933777,0.290890384804119,4.24818332990011,1.16011913808493,2.12262914516032,-1.18894997239113,-2.29531002044678,2.23997993184173,2.14154289730571,2.02502563595772,4.97375000081956,0.71340000629425,-0.753459056218465,2.18274768193563,3.21086994806925
"MYC",2.03357261992418,-5.6536419974132,-5.04891543204968,-6.98486375808716,-0.426135354082693,-4.68384991089503,-9.32300758361816,-7.49105005711317,-7.78169989585876,-6.66563001871109,-7.15720019392345,-5.0040172771974,-9.42558067185538,-10,-3.68899989128113,-9.68456077575684,-10.0000003178914,-3.08748733997345
"MYCBP2",2.79090911149979,1.7541089288213,3.0303615790147,2.2151255607605,0.595802835442803,2.21380001306534,1.396342966419,1.23330415785313,-0.0717000067234039,1.43049997091293,2.76316985876664,0.804004230282523,1.13200124459607,-0.450250014662743,1.44439995288849,-2.57421159744263,-3.70083713531494,4.17079210943646
"MYL9",6.48659779475285,2.78246435793963,0.349173068713683,2.35478448867798,3.50115470181812,1.5477500235041,4.41062197318444,2.86078332364559,6.0069500207901,5.27602002620697,3.59035594567009,3.63544934175231,4.22068854740688,1.35504993796349,1.15719997882843,4.72249857584635,5.9181399345398,1.83542462852266
"MYO10",-0.17930224738442,-7.05160949988799,-4.84150771911328,-1.15955948829651,-4.15043585070155,-5.61505843698978,-3.47564226847429,-4.37817920247714,9.4527997970581,-0.641960000991821,0.554500622593838,-3.38807026906447,-4.04652604034969,-2.12359994649887,-0.17739999294281,-5.1543329556783,-2.29441221555074,-4.14458542399936
"NARFL",5.52464270591736,2.80072408440438,4.71354617522313,-0.714162170886993,3.62582672996954,5.49473325411479,4.89977125708873,3.46636246641477,6.97635006904602,4.38394005298615,3.017849025519,3.86677739295093,4.5989400276116,6.55910003185272,1.27950000762939,7.53031206130981,6.90503231684367,3.57627464168602
"NCAPD2",0.312189154900037,0.963217123496262,1.08464229522416,0.208500504493713,0.0372390503233128,3.5266749560833,1.48760406787579,2.83071664969126,1.71755000948906,1.83368997573853,1.12923056275948,-0.234794223850424,1.65943194925785,4.54644998908043,2.05029988288879,2.33603890736898,1.32522924741109,2.4975649383333
"NCK1",-3.30041685241919,-0.978157204660502,-2.93946146965027,-1.56282675266266,-1.20935321937908,-4.69954172770182,-3.80780457533323,-1.51407082627217,-6.69749999046326,-1.5445699930191,-4.75598868727684,-4.29951202327555,-4.51992772306715,-4.65285003185272,1.1389000415802,-2.17165549596151,-4.86412231127421,-3.45960383945041
"NCK2",-3.78797476108258,-2.79768486659635,-6.34682309627533,-2.133220911026,-1.66553441773761,-1.87782502671083,-1.89786229913051,-4.25641247630119,-9.03414964675903,-1.75232005119324,-1.11964123631301,-2.76693712445823,-2.30152343426432,-6.17780005931854,-1.17110002040863,-2.45704491933187,-0.0271846354007721,-8.06187420421177
"NCOA3",1.46788697689772,-4.49504628963768,4.05086537507864,-0.64493066072464,2.54612031308087,4.82516662279765,2.19545544110812,1.31109999772161,4.8191499710083,1.87029991745949,-6.05705822745095,1.30088977786628,-1.1092345821006,7.68950009346008,1.06480002403259,-1.13794370492299,0.698824552198251,2.70961233973503
"NENF",3.3952992604329,1.96622621200301,2.70114613152467,3.01765441894531,1.72767470235174,-2.30029994497697,2.65655675759682,1.86405414591233,0.20745000243187,0.11280000731349,2.9327605444452,2.71098601818085,3.19645602149623,0.617150068283081,0.947200000286102,6.82334693272908,7.60343774159749,3.45613285899162
"NET1",-8.61358806032401,-3.02366403253241,-4.1742807993522,-1.95021820068359,-3.40980048071254,2.70886667569478,-7.87964099416366,-3.04279165466626,-7.22845005989075,-1.88943000435829,-6.38285343996857,-4.15378026799722,-8.32524529312338,-0.154650010168552,-4.49739980697632,-7.86379353205363,-5.01834217707316,-4.8424549665716
"NFATC4",6.75052195328933,2.9796009497209,4.18346154689789,1.5802001953125,2.71191675012762,7.53594168027242,5.47311788797379,3.19487500190735,4.21280014514923,5.07075006365776,4.193228042644,5.61932115121321,5.47147383008684,6.14649999141693,1.74259996414185,6.99858697255452,6.04904921849569,4.37503638035721
"NFE2L2",4.7825279877736,0.915022917769172,4.20681532529684,0.557058393955231,2.62972249903462,5.31841673453649,3.03762973271883,2.21306667166452,1.69124999642372,3.4751198887825,0.399983981381292,2.0732566985217,2.96410549538476,5.16484987735748,2.23040008544922,3.31850107510885,1.90645217895508,3.20992891821596
"NFKB2",0.115498244189299,0.369803906841711,1.62373846310836,0.744089722633362,0.783718580549414,4.1318167646726,2.27339892203991,1.68443749596675,-0.165950000286102,2.08089993000031,1.45180837680464,1.81475187838078,2.14735541333045,4.85134999454021,1.4407000541687,6.92817195256551,5.61121559143066,1.89486074778769
"NFKBIA",-3.75680105044292,-4.57333340250294,-6.02113074752001,-5.30520296096802,-2.1202818588777,-3.96662505467733,-3.70526654903705,-4.7709166581432,-2.21805000305176,-3.26017999649048,-5.48896689551032,-6.43315249139612,-4.74935970987592,-2.91834998130798,-4.1592001914978,-8.2426815032959,-8.3286501566569,-4.1058377093739
"NFKBIB",2.43076317126934,0.467129363932393,3.51447309897496,-2.02736735343933,-0.795534350655295,4.28231658538183,-0.482492772432474,1.15912085150679,-2.86670005321503,0.0795300245285035,1.8748580865238,2.30579774488102,2.68177340711866,-1.2678000330925,-0.278400003910065,3.66751559575399,1.70477414131165,0.467077343621188
"NFKBIE",5.59310348217304,3.1620158620856,5.47865385275621,1.88088917732239,3.03050830418413,7.43880836168925,5.31261805846141,4.19674163063367,7.3197500705719,4.2962499499321,3.81695526579152,3.60207971117713,4.64162026984351,5.09825000166893,-2.21440005302429,9.06096394856771,6.39842669169108,5.69018388953474
"NGRN",1.11253153819304,0.923951934007081,2.93070386006282,0.0310867130756378,1.84216127273711,3.43841671943665,1.97023759438441,1.72811668179929,-3.21110011264682,0.389630031585693,2.82967616682467,2.94652671163732,2.20899417996407,1.11870002746582,1.14939999580383,4.83489640553792,8.33047389984131,1.35661427676678
"NISCH",0.512844594625326,1.80759620937434,1.00533848083936,1.45295238494873,-1.77870915830135,4.57404176394145,2.43486294379601,-2.05593331654867,2.69200003147125,1.92453997731209,0.22736985957169,1.93258209120144,0.435449871367642,7.13380002975464,2.26480007171631,1.85415430863698,0.753079493840536,4.27952590915892
"NIT1",1.83186959074094,0.740767442070964,2.28255385389695,-0.885709464550018,1.20140043307434,3.87075006961823,3.13723204743404,2.137883340319,7.05804991722107,2.96324995756149,1.0133912038544,1.50351750308817,3.12045009221349,6.99349999427795,0.010499999858439,-3.363409837087,-3.82868909835815,2.65450049771203
"NOL3",2.40685692200294,-0.683769690719518,5.89018459503467,-0.0534717738628387,1.34959057142789,3.72380834817886,2.30656705682094,-1.06862501551708,9.48519992828369,-0.848410022258759,0.539493954699972,-0.429246178743514,1.07501629207815,-1.25810000300407,1.52030003070831,3.36596298217773,-1.33217559258143,4.47857500447167
"NOLC1",-1.85768792491693,-2.20551724122329,-0.831246137619019,-0.104244068264961,-0.0926208035512404,-3.7370332578818,-3.85276613441797,-0.230233300477266,-9.00379991531372,-6.85919997692108,-1.73200555858405,-1.49097024649382,-2.14360720344952,-4.24735009670258,-0.903900027275085,-4.98728513717651,-5.27896324793498,-2.33863976928923
"NOS3",2.32609923527791,3.01733355901458,5.24071914645342,1.23959791660309,1.48323762145909,6.28030010064443,2.03533707673733,0.296212499340375,-1.04025000333786,2.6656399846077,2.15185533674515,3.74752160635861,4.96077181611742,5,1.24600005149841,6.73131004969279,4.66817458470662,1.7081044808858
"NOTCH1",5.56272890017583,3.81297743049535,6.53095764380235,1.05974674224854,3.22696320577101,7.93905830383301,4.04318157526163,0.645566668555451,0.756349951028824,2.0511300444603,2.20516606387885,3.89649614962665,6.46006399393082,4.1487500667572,1.3724000453949,4.43892510732015,6.45647096633911,5.14050274425083
"NPC1",-2.85699745324942,1.60767785188827,-2.14233847306325,3.42304015159607,0.771193278445439,-0.64072497189045,-0.488948922317762,-0.379774982730548,-5.81605005264282,2.67299004793167,-1.08763090375325,-1.57292953946374,-3.50056517762797,-0.103549957275391,1.52149999141693,-0.0217989385128021,-1.4190124074618,1.22704952292972
"NPDC1",2.2824400296578,1.73082761331038,4.57814614589398,0.0969505906105042,1.99032803828066,-0.146258281543851,1.46732756724724,0.179279153545698,6.73055005073547,1.70320996046066,0.3982665963147,2.45099609548395,2.24580488460405,2.27095001935959,0.296400010585785,2.84068282445272,5.83480707804362,2.96530604362488
"NPEPL1",3.84210603053753,1.27022059939124,4.03212300630716,-0.759275853633881,1.61284926025705,3.2635749677817,3.2539966748311,2.15244995119671,8.43719983100891,-0.90625991821289,1.65818199126617,1.57138221372258,2.1465280694621,5.48295000195503,1.01760005950928,0.620134909947713,7.90042654673258,3.14196953839726
"NPRL2",0.673764599057344,1.3245301602239,3.63110002760704,0.589571833610535,1.39387576180426,6.20451670885086,1.97953496758754,3.40178338003655,5.27045011520386,2.93432996273041,1.11178384267766,0.397908449172974,-0.479933080928666,5.06779995560646,1.40610003471375,-2.12521060307821,-1.71830775340398,3.32863573233287
"NR1H2",3.43796638800548,2.42302599413828,5.1654114814905,-1.11215436458588,2.10826153917746,5.03448334336281,3.68867575205289,1.71382079273462,6.32630014419556,2.14318998754025,3.05766232117363,1.59149612621828,2.21742640435696,-1.3138000369072,0.986400008201599,5.36557610829671,4.31518157323201,4.8910021715694
